Q2107050	https://en.wikipedia.org/wiki?curid=374111	The Power Station (band)	6	3	0.135313	numterm	The Power Station decided to press on as a [trio] augmented by session musicians , and toured first with bassist Guy Pratt and then Manny Yanes and second guitarist Luke Morley , to moderate success .
Q778278	https://en.wikipedia.org/wiki?curid=859551	Murderdolls	3	2	0.219393	numterm	They were brought in after Eisen showed Jordison a video of himself jamming with the pair , they decided the [duo] would be right for the band .
Q1470010	https://en.wikipedia.org/wiki?curid=222949	Front Line Assembly	3	3	0.105456	cardinal	Both records were re-released together with [three] more unreleased tracks on the compilations `` Convergence '' later that year and `` Corroded Disorder '' in 1995 .
Q201811	https://en.wikipedia.org/wiki?curid=24933305	Jedward	2	2	0.767493	numterm	The [twins] ' first show was `` Cinderella '' in 2010 , where they played the fairy godbrothers .
Q1442656	https://en.wikipedia.org/wiki?curid=528046	John Butler Trio	3	3	0.408679	numterm	The [trio] also undertook a large national tour in February and March 2014 to support the release of the new album .
Q1970245	https://en.wikipedia.org/wiki?curid=717811	The Beau Brummels	6	1	0.110963	cardinal	Four of the original Beau Brummels reformed in 1974 with [one] new member and the band released an eponymous album the following year .
Q258686	https://en.wikipedia.org/wiki?curid=375332	Ladysmith Black Mambazo	9	6	0.215062	cardinal	Joseph Shabalalas ' cousin Mdletshe Albert Mazibuko -LRB- the eldest of the [six] brothers -RRB- joined Mambazo in 1969 as a tenor voice , with his younger brother Milton as an alto voice .
Q335036	https://en.wikipedia.org/wiki?curid=1468142	Alter Bridge	4	1	0.147447	article	On October 25 , 2011 , Alter Bridge released [a] special edition of `` AB III '' titled `` AB III .5 '' , which includes three bonus tracks and an hour-long documentary titled `` One by One '' .
Q382890	https://en.wikipedia.org/wiki?curid=161515	Oasis (band)	5	2	0.202775	cardinal	After a row between the [two] brothers , Noel declared he was quitting touring overseas altogether , and Oasis were supposed to finish the tour without him .
Q7551	https://en.wikipedia.org/wiki?curid=34684163	Pussy Riot	11	3	0.256763	numterm	The [trio] yelled slogans and held up a banner reading `` Free Pussy Riot and all prisoners '' in English .
