fn	3	Q17150172	26	11	LatinGreek_trio_3	_o_	NN	O	O	_YES_	O/0.955123	O/0.955123	_COMP_/0.000021	_YES_/0.044856
fn	3	Q17150172	63	18	three	_num_	CD	NUMBER	tenor	_YES_	O/0.999363	O/0.999363	_COMP_/0.000003	_YES_/0.000634
tp	5	Q847394	3	4	five	_num_	CD	NUMBER	member	_YES_	O/0.664253	O/0.664253	_COMP_/0.000059	_YES_/0.335688
fn	6	Q2107050	58	18	fourth	_ord_	JJ	ORDINAL	member	_YES_	O/0.994411	O/0.994411	_COMP_/0.000008	_YES_/0.005581
fp	6	Q2107050	60	9	LatinGreek_trio_3	_o_	NN	O	O	O	O/0.864625	O/0.864625	_COMP_/0.000062	_YES_/0.135313
fp	3	Q778278	30	20	LatinGreek_duo_2	_o_	NN	O	O	O	O/0.780551	O/0.780551	_COMP_/0.000056	_YES_/0.219393
fp	3	Q1470010	26	6	three	_num_	CD	NUMBER	track	O	O/0.894504	O/0.894504	_COMP_/0.000040	_YES_/0.105456
fn	2	Q201811	1	23	LatinGreek_duo_2	_o_	NN	O	O	_YES_	O/0.933294	O/0.933294	_COMP_/0.000053	_YES_/0.066653
fp	2	Q201811	2	3	LatinGreek_twins_2	_plet_	NN	O	O	O	O/0.747533	O/0.747533	_COMP_/0.000090	_YES_/0.252376
tp	2	Q201811	16	7	LatinGreek_duo_2	_o_	NN	MISC	O	_YES_	O/0.590093	O/0.590093	_COMP_/0.000057	_YES_/0.409850
fp	2	Q201811	18	1	LatinGreek_twins_2	_plet_	NN	O	O	O	_YES_/0.717696	O/0.282236	_COMP_/0.000068	_YES_/0.717696
fp	2	Q201811	23	24	LatinGreek_twins_2	_plet_	NN	O	O	O	O/0.833093	O/0.833093	_COMP_/0.000055	_YES_/0.166852
fp	2	Q201811	44	5	LatinGreek_twins_2	_plet_	NN	O	O	O	O/0.677185	O/0.677185	_COMP_/0.000038	_YES_/0.322777
fp	2	Q201811	53	10	LatinGreek_twins_2	_plet_	NN	O	O	O	_YES_/0.726919	O/0.272989	_COMP_/0.000092	_YES_/0.726919
fp	2	Q201811	60	1	LatinGreek_twins_2	_plet_	NN	O	O	O	O/0.625947	O/0.625947	_COMP_/0.000060	_YES_/0.373993
fp	2	Q201811	64	5	LatinGreek_twins_2	_plet_	NN	O	O	O	_YES_/0.573645	O/0.425921	_COMP_/0.000434	_YES_/0.573645
fp	2	Q201811	68	3	LatinGreek_twins_2	_plet_	NN	O	O	O	O/0.722469	O/0.722469	_COMP_/0.000318	_YES_/0.277212
fp	2	Q201811	73	3	LatinGreek_twins_2	_plet_	NN	O	O	O	O/0.867922	O/0.867922	_COMP_/0.000064	_YES_/0.132013
tp	2	Q201811	80	7	LatinGreek_duo_2	_o_	NN	O	O	_YES_	O/0.765821	O/0.765821	_COMP_/0.000053	_YES_/0.234126
tp	2	Q201811	82	1	LatinGreek_duo_2	_o_	NN	O	O	_YES_	_YES_/0.527350	O/0.472596	_COMP_/0.000054	_YES_/0.527350
fp	2	Q201811	99	1	LatinGreek_twins_2	_plet_	NN	O	O	O	_YES_/0.767493	O/0.232450	_COMP_/0.000057	_YES_/0.767493
fp	2	Q201811	106	17	LatinGreek_twins_2	_plet_	NN	O	O	O	O/0.775079	O/0.775079	_COMP_/0.000066	_YES_/0.224855
fp	2	Q201811	111	18	LatinGreek_twins_2	_plet_	NN	O	O	O	O/0.868606	O/0.868606	_COMP_/0.000055	_YES_/0.131339
tp	3	Q1442656	15	1	LatinGreek_trio_3	_o_	NN	O	O	_YES_	O/0.888278	O/0.888278	_COMP_/0.000038	_YES_/0.111685
tp	3	Q1442656	30	3	LatinGreek_trio_3	_o_	NN	O	O	_YES_	O/0.768026	O/0.768026	_COMP_/0.000062	_YES_/0.231912
tp	3	Q1442656	62	8	LatinGreek_trio_3	_o_	NN	O	O	_YES_	O/0.669955	O/0.669955	_COMP_/0.000332	_YES_/0.329713
fp	3	Q1442656	78	9	a	_num_	DT	O	member	O	O/0.810457	O/0.810457	_COMP_/0.000042	_YES_/0.189501
tp	3	Q1442656	96	1	LatinGreek_trio_3	_o_	NN	O	O	_YES_	O/0.591258	O/0.591258	_COMP_/0.000063	_YES_/0.408679
tp	3	Q1442656	97	11	LatinGreek_Trio_3	_o_	NN	O	O	_YES_	O/0.801528	O/0.801528	_COMP_/0.000039	_YES_/0.198433
fp	6	Q1970245	13	13	LatinGreek_trio_3	_o_	NN	O	O	O	O/0.864701	O/0.864701	_COMP_/0.000052	_YES_/0.135248
fp	6	Q1970245	15	1	LatinGreek_duo_2	_o_	NN	O	O	O	_YES_/0.546912	O/0.453028	_COMP_/0.000060	_YES_/0.546912
fp	6	Q1970245	16	10	one	_num_	CD	NUMBER	member	O	O/0.889005	O/0.889005	_COMP_/0.000032	_YES_/0.110963
fp	6	Q1970245	70	16	LatinGreek_duo_2	_o_	NN	O	O	O	O/0.693425	O/0.693425	_COMP_/0.000071	_YES_/0.306504
fp	9	Q258686	34	12	six	_num_	CD	NUMBER	brother	O	O/0.784905	O/0.784905	_COMP_/0.000033	_YES_/0.215062
fp	4	Q335036	74	9	a	_num_	DT	O	edition	O	O/0.852529	O/0.852529	_COMP_/0.000023	_YES_/0.147447
fn	5	Q382890	3	19	fifth	_ord_	JJ	ORDINAL	member	_YES_	O/0.980854	O/0.980854	_COMP_/0.000007	_YES_/0.019139
fn	5	Q382890	12	26	fifth	_ord_	JJ	ORDINAL	member	_YES_	O/0.992906	O/0.992906	_COMP_/0.000012	_YES_/0.007082
fp	5	Q382890	134	5	two	_num_	CD	NUMBER	brother	O	O/0.797197	O/0.797197	_COMP_/0.000028	_YES_/0.202775
fn	11	Q7551	2	12	11	_num_	CD	NUMBER	woman	_YES_	O/0.999591	O/0.999591	_COMP_/0.000003	_YES_/0.000406
fp	11	Q7551	10	1	third	_ord_	JJ	ORDINAL	member	O	O/0.850935	O/0.850935	_COMP_/0.000029	_YES_/0.149036
fp	11	Q7551	138	8	LatinGreek_trio_3	_o_	NN	O	O	O	O/0.785461	O/0.785461	_COMP_/0.000061	_YES_/0.214478
fp	11	Q7551	164	7	LatinGreek_trio_3	_o_	NN	MISC	O	O	O/0.837805	O/0.837805	_COMP_/0.000042	_YES_/0.162153
fp	11	Q7551	306	28	LatinGreek_trio_3	_o_	NN	O	O	O	O/0.810007	O/0.810007	_COMP_/0.000049	_YES_/0.189944
fp	11	Q7551	315	1	LatinGreek_trio_3	_o_	NN	MISC	O	O	O/0.743179	O/0.743179	_COMP_/0.000058	_YES_/0.256763
done [ 0.749 sec] for 100 entities.
