tp	14	Q8053676	2	3	14	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	14	Q6191983	3	8	14	_num_	CD	NUMBER	village	_YES_	O/0.797729	O/0.797729	_COMP_/0.000100	_YES_/0.202171
tp	14	Q10868555	2	5	14	_num_	CD	NUMBER	village	_YES_	_YES_/0.966190	O/0.033768	_COMP_/0.000042	_YES_/0.966190
tp	15	Q174354	3	3	15	_num_	CD	NUMBER	barangay	_YES_	_YES_/0.966715	O/0.033179	_COMP_/0.000106	_YES_/0.966715
tp	15	Q4311010	2	3	15	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	15	Q3912	8	10	15	_num_	CD	NUMBER	borough	_YES_	O/0.773840	O/0.773840	_COMP_/0.000130	_YES_/0.226030
fn	16	Q1794	123	6	16	_num_	CD	NUMBER	district	_YES_	O/0.817085	O/0.817085	_COMP_/0.000202	_YES_/0.182713
tp	17	Q404489	11	2	17	_num_	CD	NUMBER	barangay	_YES_	_YES_/0.966715	O/0.033179	_COMP_/0.000106	_YES_/0.966715
tp	23	Q1741	114	4	23	_num_	CD	NUMBER	district	_YES_	O/0.532152	O/0.532152	_COMP_/0.000151	_YES_/0.467697
fn	23	Q1741	134	4	23	_num_	CD	NUMBER	district	_YES_	O/0.825822	O/0.825822	_COMP_/0.000060	_YES_/0.174118
tp	24	Q405005	4	2	24	_num_	CD	NUMBER	barangay	_YES_	_YES_/0.966715	O/0.033179	_COMP_/0.000106	_YES_/0.966715
tp	24	Q405171	10	2	24	_num_	CD	NUMBER	barangay	_YES_	_YES_/0.966715	O/0.033179	_COMP_/0.000106	_YES_/0.966715
tp	29	Q10876845	2	5	27	_num_	CD	NUMBER	village	_YES_	_YES_/0.942806	O/0.057132	_COMP_/0.000062	_YES_/0.942806
tp	29	Q2164931	2	3	29	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	29	Q7982938	2	3	29	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	35	Q11116297	2	5	32	_num_	CD	NUMBER	village	_YES_	_YES_/0.942806	O/0.057132	_COMP_/0.000062	_YES_/0.942806
tp	37	Q5295934	2	3	37	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	47	Q10952596	2	3	37	_num_	CD	NUMBER	community	_YES_	O/0.711167	O/0.711167	_COMP_/0.000089	_YES_/0.288744
tp	38	Q11142661	2	5	38	_num_	CD	NUMBER	village	_YES_	_YES_/0.966190	O/0.033768	_COMP_/0.000042	_YES_/0.966190
tp	40	Q4277354	2	3	40	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	41	Q6434783	2	3	41	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	44	Q5521160	2	3	44	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	45	Q315703	7	2	45	_num_	CD	NUMBER	barangay	_YES_	_YES_/0.959251	O/0.040543	_COMP_/0.000206	_YES_/0.959251
fp	6	Q641	177	21	45	_num_	CD	NUMBER	councillor	O	O/0.552812	O/0.552812	_COMP_/0.000173	_YES_/0.447015
tp	58	Q5210069	2	3	58	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	60	Q11091933	2	5	58	_num_	CD	NUMBER	village	_YES_	_YES_/0.942806	O/0.057132	_COMP_/0.000062	_YES_/0.942806
fp	66	Q4505418	5	3	65	_num_	CD	NUMBER	village	O	O/0.504754	O/0.504754	_COMP_/0.000075	_YES_/0.495171
fp	6	Q641	40	5	117	_num_	CD	NUMBER	doge	O	O/0.708778	O/0.708778	_COMP_/0.000147	_YES_/0.291074
fp	14	Q1456612	43	27	141	_num_	CD	NUMBER	village	O	O/0.545443	O/0.545443	_COMP_/0.000144	_YES_/0.454412
tp	5	Q80295	13	22	four	_num_	CD	NUMBER	settlement	_YES_	_YES_/0.590289	O/0.409566	_COMP_/0.000145	_YES_/0.590289
fn	1	Q13998309	2	3	one	_num_	CD	NUMBER	community	_YES_	O/0.918582	O/0.918582	_COMP_/0.000372	_YES_/0.081046
tp	5	Q80295	13	18	one	_num_	CD	NUMBER	settlement	_YES_	O/0.733387	O/0.733387	_COMP_/0.000170	_YES_/0.266443
fp	26	Q575475	10	17	one	_num_	CD	NUMBER	settlement	O	_YES_/0.513455	O/0.486361	_COMP_/0.000183	_YES_/0.513455
tp	6	Q4253254	2	3	six	_num_	CD	NUMBER	village	_YES_	_YES_/0.920073	O/0.079876	_COMP_/0.000052	_YES_/0.920073
tp	6	Q2600622	33	7	six	_num_	CD	NUMBER	settlement	_YES_	_YES_/0.750053	O/0.249789	_COMP_/0.000158	_YES_/0.750053
fn	6	Q641	163	11	six	_num_	CD	NUMBER	area	_YES_	O/0.821327	O/0.821327	_COMP_/0.000141	_YES_/0.178532
fn	6	Q641	166	18	six	_num_	CD	NUMBER	sestieri	_YES_	O/0.976837	O/0.976837	_COMP_/0.000050	_YES_/0.023113
fn	6	Q641	182	7	six	_num_	CD	NUMBER	borough	_YES_	O/0.939914	O/0.939914	_COMP_/0.000097	_YES_/0.059989
fn	6	Q641	189	8	six	_num_	CD	NUMBER	borough	_YES_	O/0.978723	O/0.978723	_COMP_/0.000034	_YES_/0.021243
tp	12	Q14195308	2	8	two	_num_	CD	NUMBER	district	_YES_	_YES_/0.946199	O/0.053601	_COMP_/0.000200	_YES_/0.946199
fp	12	Q5926062	2	2	two	_num_	CD	NUMBER	community	O	O/0.704208	O/0.704208	_COMP_/0.000143	_YES_/0.295649
fp	11	Q7980444	2	3	two	_num_	CD	NUMBER	Gulf	O	O/0.695210	O/0.695210	_COMP_/0.000108	_YES_/0.304682
fn	2	Q23968	27	8	two	_num_	CD	NUMBER	part	_YES_	O/0.988709	O/0.988709	_COMP_/0.000041	_YES_/0.011250
fp	5	Q3708332	13	35	two	_num_	CD	NUMBER	race	O	O/0.636599	O/0.636599	_COMP_/0.000205	_YES_/0.363196
fp	14	Q1456612	44	2	two	_num_	CD	NUMBER	town	O	O/0.788816	O/0.788816	_COMP_/0.000079	_YES_/0.211105
														
fp	23	Q1741	196	14	second	_ord_	JJ	ORDINAL	location	O	O/0.696231	O/0.696231	_COMP_/0.000269	_YES_/0.303500
														
fp	3	Q2062180	1	2	a	_num_	DT	O	municipality	O	O/0.746618	O/0.746618	_COMP_/0.000076	_YES_/0.253306
fp	2	Q503271	1	2	a	_num_	DT	O	municipality	O	O/0.785694	O/0.785694	_COMP_/0.000072	_YES_/0.214233
fp	4	Q3214	26	2	a	_num_	DT	O	team	O	O/0.748991	O/0.748991	_COMP_/0.000080	_YES_/0.250929
fp	1	Q6537	26	28	a	_num_	DT	O	minore	O	O/0.737414	O/0.737414	_COMP_/0.000140	_YES_/0.262446
fp	23	Q1741	50	3	a	_num_	DT	O	centre	O	O/0.708756	O/0.708756	_COMP_/0.000129	_YES_/0.291115
fp	23	Q1741	54	11	a	_num_	DT	O	centre	O	O/0.727715	O/0.727715	_COMP_/0.000160	_YES_/0.272125
fp	16	Q1794	123	18	a	_num_	DT	O	committee	O	O/0.605162	O/0.605162	_COMP_/0.000156	_YES_/0.394682
fp	13	Q2791716	2	3	an	_num_	DT	O	area	O	O/0.704407	O/0.704407	_COMP_/0.000093	_YES_/0.295500
fp	1	Q242953	2	2	an	_num_	DT	O	area	O	O/0.704505	O/0.704505	_COMP_/0.000093	_YES_/0.295402
fp	16	Q1794	131	4	an	_num_	DT	O	district	O	O/0.696098	O/0.696098	_COMP_/0.000206	_YES_/0.303697
